CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek
2458,22,Male,Basic,2947,50,2,Debit Card,1,25
2459,54,Male,Enterprise,2589,51,5,UPI,1,27
2460,55,Female,Basic,3753,43,8,Debit Card,6,32
2461,47,Female,Premium,3227,51,9,UPI,2,11
2462,26,Female,Premium,1407,69,1,Net Banking,6,5
2463,51,Female,Enterprise,4053,41,6,Credit Card,1,44
2464,61,Female,Enterprise,744,11,14,Debit Card,10,33
2465,52,Female,Premium,3281,52,3,Credit Card,3,19
2466,69,Female,Enterprise,3863,23,1,Net Banking,9,43
2467,39,Female,Basic,2439,49,2,UPI,2,47
2468,61,Female,Basic,2567,38,5,Credit Card,8,16
2469,41,Female,Basic,3973,47,9,Debit Card,6,35
2470,34,Female,Basic,2827,7,8,Credit Card,6,11
2471,27,Female,Basic,4131,66,7,Credit Card,7,11
2472,47,Female,Premium,2674,62,9,Debit Card,5,10
2473,63,Female,Basic,3330,29,13,UPI,4,34
2474,40,Female,Premium,3707,38,10,Debit Card,6,5
2475,49,Female,Basic,296,33,8,Net Banking,8,23
2476,34,Male,Basic,4058,29,3,UPI,4,25
2477,67,Female,Premium,2908,23,11,Credit Card,5,29
2478,68,Male,Premium,3536,3,3,Debit Card,7,40
2479,34,Female,Premium,656,45,14,Net Banking,6,13
2480,31,Female,Premium,4568,8,8,Debit Card,4,47
2481,26,Male,Basic,3187,29,7,UPI,4,32
2482,57,Female,Premium,4288,2,11,Net Banking,10,34
2483,19,Male,Basic,4084,50,14,Credit Card,4,12
2484,62,Male,Basic,1231,65,1,UPI,1,24
2485,42,Male,Basic,407,20,7,Net Banking,5,40
2486,56,Female,Basic,2137,52,0,UPI,8,21
2487,26,Female,Basic,1346,37,8,Credit Card,7,29
2488,39,Female,Enterprise,4499,27,8,Net Banking,5,23
2489,60,Male,Enterprise,2764,47,12,Debit Card,3,33
2490,63,Male,Basic,642,6,14,Debit Card,1,8
2491,21,Female,Basic,4984,60,7,Credit Card,7,42
2492,43,Female,Basic,1032,45,10,Net Banking,3,13
2493,46,Female,Basic,1661,44,4,Credit Card,4,5
2494,62,Female,Enterprise,3716,18,4,Credit Card,5,41
2495,51,Female,Basic,1359,65,12,UPI,8,10
2496,40,Male,Premium,586,25,2,Debit Card,7,14
2497,54,Male,Basic,2241,27,4,Credit Card,9,24
2498,28,Male,Enterprise,2753,7,3,UPI,3,11
2499,23,Female,Basic,1918,44,0,Credit Card,10,46
2500,35,Male,Premium,4975,29,8,Credit Card,1,3
2501,38,Male,Basic,4250,44,14,Credit Card,1,29
2502,59,Male,Premium,3609,36,9,Debit Card,10,48
2503,53,Male,Basic,889,19,13,Net Banking,1,30
2504,58,Male,Basic,1369,6,3,Debit Card,2,49
2505,55,Female,Enterprise,1152,25,2,UPI,2,37
2506,51,Male,Enterprise,4790,31,5,Net Banking,7,7
2507,34,Female,Enterprise,3696,9,0,UPI,9,17
2508,54,Female,Premium,4117,37,4,Credit Card,8,20
2509,42,Female,Premium,2684,27,14,Net Banking,4,11
2510,55,Female,Basic,2054,13,6,UPI,2,44
2511,29,Female,Basic,3639,41,1,Credit Card,3,25
2512,40,Male,Basic,3431,66,9,UPI,10,24
2513,59,Male,Premium,2797,24,8,UPI,5,2
2514,39,Female,Basic,4183,44,11,Debit Card,9,27
2515,38,Female,Basic,2391,60,14,Credit Card,8,19
2516,44,Female,Premium,2835,9,5,Debit Card,3,29
2517,48,Male,Premium,856,2,1,Net Banking,9,37
2518,23,Female,Basic,4012,56,7,Credit Card,10,11
2519,44,Male,Basic,3540,30,7,Debit Card,3,19
2520,57,Female,Basic,4111,22,0,Debit Card,10,28
2521,51,Male,Basic,1996,13,11,Net Banking,8,39
2522,29,Female,Basic,4563,71,0,UPI,1,21
2523,62,Male,Premium,1962,16,0,UPI,4,26
2524,24,Female,Premium,4672,45,11,UPI,4,22
2525,27,Male,Premium,3485,65,3,Net Banking,6,6
2526,62,Male,Basic,1785,11,3,Debit Card,2,11
2527,34,Male,Premium,3763,70,7,Credit Card,7,14
2528,43,Male,Basic,2640,20,0,Net Banking,5,36
2529,38,Male,Basic,4784,63,9,UPI,10,40
2530,45,Male,Premium,3300,12,2,UPI,6,41
2531,63,Male,Basic,3444,62,10,Credit Card,6,2
2532,19,Female,Basic,1240,42,0,Net Banking,6,43
2533,60,Female,Enterprise,3327,69,8,UPI,10,20
2534,18,Female,Basic,2473,58,9,Net Banking,8,22
2535,68,Female,Premium,3829,5,11,Debit Card,10,39
2536,53,Female,Basic,2314,27,8,Net Banking,4,4
2537,68,Male,Premium,1877,28,6,Debit Card,10,29
2538,43,Male,Basic,3294,26,12,Credit Card,8,46
2539,46,Male,Basic,1198,49,11,Debit Card,9,24
2540,38,Male,Premium,2484,21,14,Debit Card,4,1
2541,28,Male,Basic,1789,1,7,Credit Card,1,24
2542,57,Female,Basic,1361,58,0,UPI,3,30
2543,28,Female,Basic,2720,55,4,Credit Card,1,12
2544,53,Female,Basic,4055,26,14,Net Banking,7,19
2545,66,Female,Basic,4848,25,13,Credit Card,1,37
2546,56,Male,Basic,894,33,1,Net Banking,4,40
2547,57,Male,Enterprise,4612,69,12,UPI,1,43
2548,52,Male,Basic,3998,6,0,Net Banking,2,4
2549,51,Female,Basic,3883,23,2,Credit Card,1,15
2550,64,Male,Basic,2171,30,6,Credit Card,5,20
2551,41,Female,Basic,1703,54,0,UPI,7,44
2552,39,Male,Enterprise,3449,11,10,Credit Card,3,20
2553,22,Male,Basic,4418,31,1,UPI,8,21
2554,50,Female,Enterprise,3442,6,1,UPI,5,10
2555,53,Male,Basic,2068,11,3,Credit Card,5,30
2556,64,Male,Premium,1871,12,14,Debit Card,5,24
2557,37,Female,Premium,1282,66,11,Net Banking,8,48
2558,36,Male,Enterprise,1928,53,2,Debit Card,2,40
2559,52,Female,Premium,4051,36,2,UPI,2,40
2560,69,Male,Premium,2342,17,9,Net Banking,8,38
2561,60,Male,Basic,1348,28,4,Debit Card,9,3
2562,34,Male,Basic,453,22,2,Credit Card,10,29
2563,62,Male,Enterprise,4302,7,10,Debit Card,10,8
2564,60,Male,Basic,3742,15,6,Net Banking,2,29
2565,51,Male,Basic,2975,11,4,Net Banking,4,10
2566,26,Male,Premium,4837,24,3,Net Banking,8,5
2567,43,Male,Basic,3533,67,11,Net Banking,2,11
2568,19,Female,Enterprise,4384,30,2,Debit Card,4,4
2569,26,Female,Premium,3479,70,14,Credit Card,10,49
2570,26,Male,Premium,4508,66,11,Credit Card,1,35
2571,57,Male,Enterprise,3081,61,3,Net Banking,2,40
2572,34,Female,Basic,465,41,13,Credit Card,7,12
2573,18,Male,Basic,2540,51,14,Debit Card,1,21
2574,42,Male,Basic,3348,44,11,Credit Card,1,16
2575,60,Female,Basic,3559,13,1,UPI,2,14
2576,57,Male,Premium,1204,12,0,Credit Card,4,21
2577,59,Male,Enterprise,2294,9,2,Net Banking,7,48
2578,42,Female,Basic,4917,48,10,Credit Card,4,27
2579,56,Male,Basic,3471,49,1,Credit Card,5,36
2580,52,Male,Enterprise,4722,53,0,Credit Card,4,1
2581,20,Female,Basic,409,56,0,Credit Card,4,1
2582,67,Male,Basic,1087,40,1,UPI,9,22
2583,54,Female,Basic,353,24,12,Debit Card,6,15
2584,61,Male,Enterprise,3793,33,12,Net Banking,3,20
2585,61,Male,Premium,614,23,8,Net Banking,6,3
2586,68,Female,Premium,3624,54,12,Credit Card,7,14
2587,47,Female,Premium,1484,53,12,Debit Card,7,9
2588,55,Male,Basic,3348,49,4,Credit Card,8,19
2589,51,Female,Basic,968,49,8,UPI,4,40
2590,29,Female,Premium,1182,60,7,Debit Card,1,34
2591,36,Male,Basic,3402,65,12,Debit Card,6,4
2592,54,Male,Premium,4874,32,10,Debit Card,8,33
2593,61,Male,Enterprise,3726,21,5,Debit Card,5,43
2594,66,Female,Premium,2987,18,0,Credit Card,3,37
2595,34,Female,Premium,2410,60,9,UPI,4,2
2596,27,Female,Premium,1238,13,4,Debit Card,8,27
2597,66,Female,Premium,4132,24,11,Net Banking,6,45
2598,64,Male,Basic,741,30,0,Net Banking,5,17
2599,29,Female,Basic,558,2,6,UPI,9,49
2600,33,Male,Basic,1049,25,9,Net Banking,10,31
2601,41,Female,Premium,4722,50,13,Credit Card,3,41
2602,36,Male,Basic,2744,14,10,Credit Card,7,6
2603,25,Male,Premium,4781,6,7,UPI,9,31
2604,48,Male,Basic,2031,30,7,Debit Card,4,3
2605,38,Female,Premium,1672,30,6,Net Banking,10,40
2606,34,Male,Basic,1636,38,1,Net Banking,10,3
2607,40,Male,Premium,529,58,4,UPI,3,33
2608,54,Female,Premium,4554,41,3,UPI,1,13
2609,33,Male,Basic,4438,57,4,Net Banking,9,21
2610,23,Female,Basic,4208,36,9,Debit Card,1,37
2611,25,Female,Premium,4922,64,8,UPI,2,16
2612,42,Male,Basic,1588,16,14,Credit Card,9,21
2613,35,Male,Basic,4385,14,3,Net Banking,5,48
2614,42,Female,Enterprise,919,31,14,UPI,4,44
2615,29,Male,Premium,3435,66,14,UPI,9,13
2616,32,Female,Enterprise,4776,68,11,UPI,9,4
2617,43,Female,Basic,2331,65,7,Net Banking,2,31
2618,58,Female,Basic,1300,55,7,Credit Card,3,9
2619,62,Male,Enterprise,872,40,1,Credit Card,3,48
2620,43,Female,Premium,716,25,13,Net Banking,5,33
2621,64,Male,Premium,2732,25,5,UPI,3,37
2622,49,Male,Basic,3870,3,4,Net Banking,10,37
2623,27,Male,Basic,981,69,1,Net Banking,6,24
2624,33,Male,Basic,3723,26,11,UPI,2,25
2625,24,Female,Basic,3758,40,9,Net Banking,6,41
2626,34,Male,Basic,2586,38,3,Debit Card,6,29
2627,40,Female,Basic,4982,38,6,Credit Card,2,40
2628,43,Female,Enterprise,1789,68,12,Debit Card,6,47
2629,38,Male,Basic,1701,7,0,Debit Card,6,36
2630,39,Female,Premium,3994,30,14,Debit Card,6,15
2631,24,Female,Premium,4518,19,8,Net Banking,5,45
2632,31,Male,Premium,3280,35,9,UPI,7,18
2633,32,Female,Basic,1276,33,11,Net Banking,5,20
2634,24,Female,Premium,1300,33,0,Credit Card,1,5
2635,26,Female,Premium,702,38,14,Net Banking,9,18
2636,68,Female,Premium,1539,10,11,Net Banking,3,40
2637,65,Male,Premium,4085,57,4,Net Banking,2,1
2638,25,Female,Enterprise,823,28,6,Net Banking,10,19
2639,67,Female,Premium,2086,38,7,Debit Card,6,23
2640,40,Female,Basic,3550,16,1,UPI,8,26
2641,46,Female,Premium,1250,21,3,Credit Card,2,49
2642,35,Male,Basic,3972,6,1,Credit Card,4,29
2643,48,Female,Enterprise,4116,41,3,Credit Card,2,34
2644,47,Male,Basic,4218,15,14,Net Banking,9,19
2645,69,Female,Basic,1529,3,5,Credit Card,10,48
2646,56,Male,Premium,4314,43,5,Debit Card,2,18
2647,52,Male,Premium,3567,47,11,UPI,10,2
2648,35,Male,Basic,4151,14,12,Net Banking,2,27
2649,59,Male,Basic,2697,66,1,Net Banking,5,6
2650,56,Male,Enterprise,1773,29,10,Debit Card,5,39
2651,34,Female,Basic,2834,4,3,Credit Card,7,6
2652,31,Female,Enterprise,2968,26,3,Net Banking,1,6
2653,48,Female,Basic,1411,12,13,Net Banking,2,31
2654,41,Male,Premium,975,2,0,Debit Card,6,41
2655,52,Female,Premium,1360,17,14,Debit Card,2,40
2656,61,Male,Basic,2583,35,13,Credit Card,4,30
2657,62,Male,Basic,2854,10,1,UPI,10,21
2658,51,Female,Basic,3740,43,13,UPI,6,41
2659,20,Female,Premium,4897,21,2,Credit Card,7,44
2660,54,Male,Premium,4835,15,12,UPI,10,18
2661,60,Male,Premium,1295,35,14,Debit Card,5,23
2662,57,Female,Basic,223,60,10,Debit Card,8,38
2663,43,Female,Basic,4919,44,4,Debit Card,6,23
2664,40,Female,Basic,3756,5,10,UPI,5,28
2665,61,Female,Basic,1279,18,7,UPI,4,36
2666,56,Male,Premium,4518,21,14,Net Banking,6,25
2667,32,Female,Enterprise,378,51,5,Net Banking,6,7
2668,66,Female,Premium,3047,41,2,Net Banking,6,18
2669,21,Female,Basic,2160,24,5,UPI,1,20
2670,46,Male,Enterprise,1673,24,6,Net Banking,6,5
2671,39,Male,Premium,1412,38,5,Debit Card,1,18
2672,42,Male,Enterprise,1009,44,9,UPI,5,42
2673,30,Male,Premium,619,57,5,Credit Card,7,40
2674,35,Female,Basic,3859,59,0,UPI,1,33
2675,50,Male,Basic,4016,34,2,Net Banking,1,15
2676,33,Female,Premium,1478,23,6,UPI,6,35
2677,62,Female,Basic,2723,43,3,Net Banking,7,47
2678,59,Female,Basic,1640,40,11,Net Banking,6,46
2679,61,Female,Premium,1540,47,3,Credit Card,5,1
2680,19,Male,Premium,2421,41,6,Credit Card,6,21
2681,52,Male,Premium,2592,47,8,Debit Card,3,8
2682,59,Male,Basic,1561,20,13,Net Banking,9,7
2683,51,Female,Basic,791,65,10,UPI,5,41
2684,47,Female,Premium,726,68,12,Credit Card,2,44
2685,30,Female,Enterprise,2703,24,12,Credit Card,10,40
2686,30,Female,Premium,1492,36,14,Net Banking,10,40
2687,35,Female,Enterprise,1854,45,1,UPI,7,30
2688,49,Male,Premium,387,2,8,Credit Card,3,38
2689,49,Female,Premium,2958,28,2,Credit Card,1,35
2690,52,Male,Basic,728,26,5,UPI,3,2
2691,56,Female,Premium,633,23,3,Credit Card,9,46
2692,63,Female,Premium,3712,36,0,UPI,5,8
2693,69,Male,Premium,2004,6,8,Net Banking,7,38
2694,46,Male,Basic,502,35,10,Credit Card,3,4
2695,66,Female,Premium,4382,38,14,Net Banking,4,37
2696,46,Female,Basic,637,35,5,UPI,1,21
2697,61,Female,Premium,2788,53,7,Net Banking,3,13
2698,33,Female,Basic,1032,38,14,Net Banking,7,9
2699,61,Male,Premium,996,59,14,Net Banking,4,45
2700,64,Female,Basic,759,43,1,Debit Card,2,29
2701,27,Male,Basic,3788,4,6,UPI,5,41
2702,47,Female,Basic,961,5,5,UPI,5,24
2703,42,Male,Premium,3774,68,1,UPI,2,16
2704,56,Male,Basic,3985,45,1,UPI,6,12
2705,37,Female,Basic,2714,25,3,UPI,10,2
2706,22,Male,Premium,884,11,3,Credit Card,4,19
2707,18,Female,Basic,4433,29,2,Credit Card,1,30
2708,47,Male,Enterprise,777,34,7,Credit Card,3,16
2709,66,Female,Enterprise,427,14,13,Net Banking,9,24
2710,20,Male,Premium,2528,24,6,Net Banking,10,13
2711,62,Female,Basic,2931,59,1,UPI,7,5
2712,31,Female,Premium,1027,39,2,Debit Card,6,23
2713,47,Male,Basic,630,26,9,UPI,1,38
2714,67,Male,Basic,1263,43,8,Credit Card,9,31
2715,21,Male,Basic,1909,36,12,UPI,9,17
2716,35,Male,Enterprise,1434,39,4,Net Banking,1,49
2717,54,Female,Basic,501,61,1,UPI,6,49
2718,42,Male,Premium,1620,16,2,Credit Card,7,3
2719,65,Female,Premium,4828,59,7,UPI,2,26
2720,18,Male,Basic,968,6,3,Net Banking,10,13
2721,63,Female,Basic,1604,56,13,Debit Card,8,44
2722,32,Female,Enterprise,643,8,1,Credit Card,8,38
2723,26,Female,Premium,3304,27,1,UPI,6,22
2724,32,Female,Premium,4555,71,5,Net Banking,9,21
2725,66,Male,Basic,3505,27,7,Credit Card,3,29
2726,41,Male,Basic,1738,46,6,Credit Card,2,45
2727,21,Female,Basic,4130,41,3,Net Banking,2,46
2728,29,Male,Basic,1531,25,1,UPI,6,39
2729,54,Male,Basic,269,18,8,UPI,7,5
2730,54,Female,Premium,3635,12,3,UPI,6,14
2731,60,Male,Basic,680,51,8,Credit Card,3,18
2732,23,Male,Basic,4294,39,4,Debit Card,5,4
2733,56,Male,Premium,3696,10,13,Credit Card,8,33
2734,63,Female,Premium,2993,54,11,UPI,6,39
2735,41,Male,Basic,3092,29,14,Credit Card,2,20
2736,28,Female,Premium,1398,41,11,Debit Card,7,13
2737,30,Male,Basic,2572,9,10,Credit Card,8,36
2738,51,Male,Basic,2092,63,10,Net Banking,4,45
2739,42,Male,Basic,2083,37,13,UPI,1,4
2740,24,Female,Premium,997,14,6,UPI,2,35
2741,69,Female,Basic,217,39,11,UPI,4,8
2742,21,Male,Basic,243,40,4,Credit Card,7,40
2743,25,Female,Basic,354,54,14,Credit Card,2,49
2744,37,Male,Premium,3648,3,1,Credit Card,6,47
2745,46,Female,Basic,4280,55,5,UPI,2,36
2746,68,Female,Basic,1625,33,6,Credit Card,7,6
2747,62,Male,Basic,4520,71,13,UPI,2,22
2748,63,Male,Basic,4512,19,14,Credit Card,3,6
2749,27,Male,Premium,3839,34,10,UPI,9,42
2750,60,Male,Premium,4326,50,12,Net Banking,4,36
2751,51,Female,Basic,2092,47,5,Credit Card,5,9
2752,43,Female,Basic,1097,46,12,UPI,9,16
2753,58,Female,Basic,3624,56,13,Net Banking,7,39
2754,66,Male,Basic,4740,57,2,Net Banking,8,46
2755,20,Male,Basic,1458,51,9,Debit Card,3,38
2756,23,Female,Premium,2215,54,7,Credit Card,4,33
2757,22,Male,Enterprise,1902,28,2,UPI,7,18
2758,22,Female,Enterprise,1073,19,13,Debit Card,4,12
2759,64,Female,Enterprise,765,27,4,Credit Card,2,27
2760,40,Female,Premium,2218,48,8,Net Banking,10,47
2761,66,Female,Premium,2085,19,10,Credit Card,6,1
2762,26,Female,Basic,2323,51,4,UPI,9,15
2763,52,Male,Premium,4842,7,14,Net Banking,2,47
2764,37,Male,Basic,2514,29,6,Debit Card,1,27
2765,66,Male,Basic,4612,43,10,Credit Card,8,16
2766,59,Female,Premium,4083,69,13,Credit Card,1,21
2767,52,Female,Basic,3392,58,6,Debit Card,1,1
2768,67,Female,Basic,2059,8,4,Credit Card,3,29
2769,35,Female,Enterprise,224,42,1,Credit Card,5,3
2770,34,Male,Basic,3703,42,4,Credit Card,9,12
2771,41,Male,Basic,4455,13,6,Net Banking,10,28
2772,20,Female,Enterprise,1337,26,6,Net Banking,2,39
2773,49,Female,Premium,1389,18,3,UPI,1,37
2774,52,Female,Premium,4998,42,0,Credit Card,1,31
2775,55,Male,Basic,4296,51,5,UPI,8,31
2776,30,Male,Basic,3357,16,12,Net Banking,10,33
2777,64,Male,Enterprise,2567,3,14,Credit Card,10,33
2778,42,Female,Premium,4677,45,13,UPI,10,47
2779,26,Female,Premium,1941,22,2,Credit Card,2,40
2780,21,Male,Basic,3888,23,10,Credit Card,9,11
2781,31,Female,Basic,3946,59,4,Debit Card,9,46
2782,54,Male,Enterprise,1097,62,3,UPI,2,29
2783,51,Female,Basic,4223,68,14,Net Banking,3,25
2784,28,Male,Premium,916,54,12,UPI,2,13
2785,58,Female,Basic,4167,57,1,UPI,6,44
2786,20,Male,Premium,4221,23,11,UPI,7,19
2787,45,Male,Enterprise,3415,60,14,Debit Card,6,36
2788,46,Male,Premium,590,55,6,Credit Card,3,28
2789,26,Male,Basic,4084,63,13,Net Banking,3,4
2790,20,Male,Premium,1899,56,4,Debit Card,2,3
2791,42,Male,Premium,3237,55,14,Net Banking,2,38
2792,51,Female,Basic,432,25,13,Debit Card,5,37
2793,29,Female,Enterprise,2126,26,6,Credit Card,8,43
2794,59,Female,Premium,3331,49,8,Net Banking,6,25
2795,26,Male,Enterprise,3506,63,3,UPI,9,41
2796,32,Male,Premium,2924,45,4,Debit Card,5,35
2797,57,Female,Basic,433,39,8,Net Banking,10,29
2798,42,Male,Basic,1591,65,12,Credit Card,4,41
2799,22,Male,Basic,3092,69,9,Net Banking,9,29
2800,28,Male,Enterprise,1455,56,10,Debit Card,10,12
2801,51,Male,Premium,2738,9,13,Credit Card,5,35
2802,41,Male,Premium,3890,70,12,UPI,1,20
2803,32,Female,Basic,1089,28,3,Debit Card,5,17
2804,55,Female,Basic,4887,45,4,Debit Card,5,12
2805,25,Female,Premium,945,26,12,Credit Card,5,36
2806,22,Female,Basic,1919,28,4,Debit Card,2,10
2807,65,Female,Basic,627,40,7,Net Banking,6,18
2808,43,Male,Premium,931,15,14,UPI,5,30
2809,35,Male,Basic,999,6,12,Net Banking,2,8
2810,23,Male,Basic,4497,27,14,Credit Card,10,41
2811,54,Male,Basic,1035,38,3,Debit Card,8,13
2812,65,Female,Basic,334,68,3,UPI,6,31
2813,30,Female,Enterprise,2738,64,12,Credit Card,10,6
2814,45,Female,Basic,3918,30,6,Net Banking,3,7
2815,22,Male,Basic,240,3,10,Debit Card,9,21
2816,30,Female,Basic,3567,62,4,Debit Card,4,38
2817,34,Male,Premium,2615,12,5,Credit Card,3,43
2818,67,Female,Basic,2240,30,5,Net Banking,7,49
2819,57,Female,Premium,4539,38,11,Debit Card,8,28
2820,62,Male,Basic,3149,60,5,Net Banking,7,44
2821,49,Male,Basic,4461,38,13,UPI,1,21
2822,46,Female,Basic,3666,15,9,Debit Card,1,21
2823,68,Female,Premium,3288,18,4,UPI,5,24
2824,20,Male,Enterprise,1315,52,12,Debit Card,8,27
2825,57,Female,Basic,4778,29,12,Credit Card,10,27
2826,51,Female,Premium,2790,60,4,Debit Card,3,13
2827,57,Male,Enterprise,3773,21,8,Debit Card,8,29
2828,44,Female,Basic,3178,17,12,Net Banking,3,39
2829,30,Male,Premium,2647,18,7,Net Banking,4,28
2830,62,Female,Basic,1430,57,14,UPI,10,37
2831,50,Male,Enterprise,2866,37,3,UPI,7,29
2832,23,Female,Premium,4458,60,6,UPI,3,48
2833,41,Male,Enterprise,2794,38,7,Debit Card,4,22
2834,36,Female,Premium,3630,12,11,Debit Card,8,36
2835,33,Male,Basic,3117,1,8,UPI,4,30
2836,57,Female,Enterprise,3152,58,4,Credit Card,9,28
2837,45,Female,Basic,2195,3,2,Credit Card,4,23
2838,50,Female,Basic,4091,63,14,Debit Card,4,33
2839,65,Female,Premium,506,21,12,Credit Card,5,4
2840,58,Female,Premium,1562,23,3,Credit Card,1,3
2841,30,Female,Enterprise,2302,9,14,UPI,7,32
2842,60,Female,Basic,3230,55,9,Credit Card,9,4
2843,62,Female,Premium,532,19,5,Credit Card,9,1
2844,42,Female,Premium,2952,62,9,Debit Card,1,12
2845,59,Male,Basic,442,39,10,Debit Card,6,13
2846,53,Male,Basic,2084,27,4,Debit Card,3,34
2847,44,Female,Basic,1632,46,8,Credit Card,4,29
2848,55,Male,Basic,2750,34,12,UPI,8,9
2849,24,Female,Enterprise,502,33,10,Net Banking,4,31
2850,22,Female,Premium,4530,50,10,Debit Card,8,7
2851,60,Male,Premium,3309,20,13,Debit Card,4,13
2852,62,Female,Enterprise,2386,40,2,Debit Card,9,2
2853,68,Female,Basic,4490,58,1,UPI,6,33
2854,48,Male,Premium,1750,31,5,Net Banking,1,7
2855,40,Male,Basic,1992,38,12,Net Banking,10,18
2856,59,Female,Enterprise,846,45,6,Debit Card,2,8
2857,27,Male,Basic,4856,41,4,Credit Card,7,12
2858,49,Male,Enterprise,912,9,0,Debit Card,10,43
2859,60,Female,Basic,4708,9,2,Debit Card,7,30
2860,47,Male,Basic,737,63,2,Credit Card,3,9
2861,56,Male,Premium,434,22,11,Credit Card,1,28
2862,48,Female,Basic,2596,16,13,Debit Card,8,4
2863,35,Male,Premium,1704,32,3,UPI,10,39
2864,53,Male,Basic,1574,66,13,UPI,10,17
2865,19,Female,Premium,4711,14,9,Credit Card,7,11
2866,31,Female,Basic,2109,38,5,Debit Card,10,2
2867,30,Female,Basic,1115,8,4,UPI,8,23
2868,46,Male,Basic,4158,21,0,Debit Card,1,22
2869,29,Female,Basic,280,56,14,Debit Card,3,26
2870,56,Female,Basic,2283,46,5,Debit Card,2,12
2871,19,Male,Basic,2888,43,13,UPI,1,32
2872,49,Female,Basic,1890,46,13,Net Banking,5,9
2873,30,Female,Basic,956,48,8,Debit Card,3,43
2874,63,Female,Premium,2870,70,10,UPI,10,5
2875,44,Female,Enterprise,3951,31,0,Net Banking,8,26
2876,66,Male,Basic,3752,33,7,Credit Card,6,7
2877,58,Female,Premium,667,44,7,UPI,10,29
2878,34,Female,Premium,1694,71,2,Net Banking,9,33
2879,57,Male,Basic,1219,8,14,UPI,9,24
2880,48,Female,Premium,1101,2,12,Net Banking,6,25
2881,51,Male,Basic,872,17,8,Net Banking,2,31
2882,41,Male,Premium,638,52,10,UPI,9,29
2883,62,Male,Basic,4422,45,12,Credit Card,2,5
2884,52,Female,Premium,2276,37,12,Debit Card,3,38
2885,65,Male,Premium,644,42,10,Net Banking,6,45
2886,23,Male,Basic,1165,44,7,Debit Card,2,11
2887,36,Male,Basic,3990,38,2,Credit Card,5,32
2888,47,Female,Enterprise,663,6,9,Debit Card,2,8
2889,24,Female,Basic,2398,68,4,Debit Card,4,20
2890,27,Female,Premium,2487,51,2,UPI,3,34
2891,58,Female,Enterprise,3965,35,4,UPI,5,47
2892,49,Female,Premium,3376,58,8,Credit Card,6,42
2893,51,Female,Premium,4208,57,14,UPI,7,8
2894,45,Female,Premium,3704,6,11,Net Banking,10,2
2895,32,Male,Enterprise,1112,13,3,Credit Card,8,21
2896,47,Male,Basic,696,59,5,UPI,9,15
2897,54,Male,Basic,1663,30,2,UPI,4,6
2898,46,Male,Basic,4453,2,2,Credit Card,4,5
2899,39,Female,Enterprise,4467,58,4,Net Banking,7,3
2900,21,Male,Premium,693,36,7,Credit Card,10,43
2901,37,Male,Basic,1626,45,13,UPI,10,43
2902,49,Male,Enterprise,1892,9,7,UPI,9,16
2903,53,Male,Basic,1993,65,2,Credit Card,2,35
2904,67,Female,Basic,2923,50,7,Net Banking,6,9
2905,21,Female,Premium,858,32,12,Net Banking,10,35
2906,44,Female,Basic,4961,43,10,Debit Card,10,19
2907,34,Male,Enterprise,4662,54,12,Net Banking,8,43
2908,29,Female,Basic,749,47,7,Credit Card,5,46
2909,39,Male,Premium,842,14,2,Net Banking,5,34
2910,34,Female,Premium,4550,48,9,Net Banking,8,39
2911,27,Female,Basic,407,55,14,Debit Card,1,10
2912,18,Female,Enterprise,2697,29,12,Net Banking,6,10
2913,39,Female,Premium,4390,47,14,Debit Card,10,20
2914,43,Female,Basic,2083,63,9,Debit Card,9,1
2915,35,Male,Basic,3086,19,1,Net Banking,6,6
2916,67,Female,Enterprise,677,9,9,UPI,7,46
2917,31,Male,Basic,961,37,1,Credit Card,4,2
2918,64,Male,Basic,389,52,8,Credit Card,10,38
2919,46,Male,Basic,955,57,6,Net Banking,1,33
2920,29,Male,Basic,1646,28,5,Credit Card,9,3
2921,53,Male,Premium,1863,36,6,Credit Card,6,36
2922,52,Female,Basic,2035,64,7,Debit Card,3,13
2923,69,Female,Basic,4428,18,11,UPI,4,35
2924,29,Female,Basic,4350,35,0,Credit Card,10,15
2925,24,Female,Basic,4260,68,7,UPI,6,45
2926,46,Male,Enterprise,4805,39,2,Credit Card,6,22
2927,28,Female,Basic,4965,8,2,UPI,9,43
2928,50,Female,Enterprise,3812,15,5,UPI,4,4
2929,23,Male,Basic,1889,7,3,Credit Card,5,17
2930,64,Male,Basic,1516,17,3,Debit Card,5,5
2931,32,Female,Enterprise,3386,64,3,UPI,3,21
2932,49,Female,Basic,4220,12,9,UPI,2,24
2933,68,Male,Premium,4554,56,8,Credit Card,8,31
2934,28,Female,Enterprise,1345,46,7,UPI,10,40
2935,40,Female,Basic,4594,47,2,UPI,9,30
2936,43,Female,Basic,760,16,0,Debit Card,10,42
2937,51,Female,Premium,2112,69,0,UPI,9,7
2938,63,Male,Basic,2064,2,0,Debit Card,5,49
2939,51,Male,Basic,496,54,3,UPI,9,7
2940,46,Male,Basic,2609,27,13,UPI,4,27
2941,21,Female,Basic,2836,31,5,Debit Card,2,24
2942,34,Female,Premium,1661,41,3,Debit Card,3,19
2943,52,Female,Basic,4492,36,10,Net Banking,1,41
2944,30,Female,Basic,2468,47,10,UPI,5,34
